index,문자내용
ham,ㅡㅡ 그마저도 사가거 되팔이하나보더라구여
ham,어던사건일가여?
ham,그럼 의미없죠
ham,잘못왔어요빵이ㅎ
ham,되팔이껄 사서 또 되팔이라니...
ham,그렇게 부자 되시라고 하쥬 머
ham,또 글올리셨는데
ham,ㅋㅋㄴ
ham,근데 여러분....되팔이껀 사지마세요
ham,그런건신고하셔요ㅋ
ham,ㅋㅋㅋ
ham,빵이목적이면 모르겟는데 요새 되팔이들 빵안에 스티커 다 확인하고 팝니다
ham,이미 두명이 바로 사서 글 다시 올렷다며 먹을사람만사래여
ham,지도 되팔이몀서..
ham,푸핳
ham,ㅋㅋㅋ
ham,저도 저렴히 빵사간사람이 또 그럴까봐 낙서해서줄까 고민도해봤어요
ham,뮤 뮤츠는 당연히 없다고 봐야되고 기분나쁘니 그런빵 사지마요...ㅠㅠ 언젠간 풀려요 이거
ham,뉴스도 나오고 사회적문제가 되면 풀리게 되잇음
ham,요샌 씰모으는사람이 대부분이라 빵만 사고싶은분은 없도라구요ㅋㅋ
ham,그래서 빵 저 혼자 다 먹을고에요
ham,삼립이 선넘고잇음 지금......
ham,사진
ham,이거다내꺼...ㅎㅎ
ham,우와
ham,와우
ham,ㅋㅋ
ham,일일3봉...ㅋㅋ
ham,우와 저 요고 사고싶은데 살수가없네유ㅋㅋ
ham,사진
ham,이거 다 제꺼
ham,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ham,ㅋㅋㅋㅋ
ham,ㅋㅋ ㅋㅋ넘사벽..ㅋ
ham,고수님들 ㅋㅋㅋ
ham,⚆₀̑⚆
ham,우아대박!!!
ham,300개 시켰을때에요
ham,집 어디신가요? ㅋㅋ
ham,같은지역이면양도할만한데ㅋㅋ
ham,와우
ham,대신 1750원에 ㅋㅋㅋㅋ
ham,우아....우아..ㅋㅋㅋ
ham,나눔받게 ㅋㅋ
ham,감탄사밖에 안나와융
ham,온라인인데 1750원에 삿엇어요 ㅋㅋㅋ
ham,이미 끝ㅋㅋㅋ
ham,네 이미끝 ㅋㅋㅋ
ham,오늘 그 11시에 하는거
ham,어!!!저 그 사이트아라여
ham,네 거기에요
ham,W뭐시기아니에요? ㅋㅋ
ham,알쥬
ham,ㅋㅋㅋ 접속도 안대든디..ㅜ ㅜ
ham,w로 시작하는
ham,맞아욬ㅋㅋㅋㅋㅋ
ham,ㅋㅋㅋㅋ
ham,끝난거 ㅋㅋㄱ
ham,이제 안판다던데요
ham,계획도없다더라고요
ham,요새변태같이팔더만요ㅋㅋ
ham,300개…;;;
ham,배송이 이틀만에 오던데
ham,ㅋㅋㅋ
ham,인질삼아
ham,네 묶어서팔고
ham,인질극ㅋㅋㅋ
ham,악 ㅋㅋㅋㄱ
ham,변태같이
ham,진짜 이해가 안간다 왜이렇게 사람들이 난리인지 ㅋㅋㅋㅋㅋ
ham,인질극 최고봉은
ham,왜 되팔이가 생겨도 사가는지
ham,친해진스토어팜사장님도 힘들어서못팔겠대요
ham,이게 다 광고때문이죠?
ham,뻥튀깈ㅋㅋㅋ
ham,그 유튜버
ham,허X
ham,감XX
ham,그 후에 폭발적
ham,허X가 는구죠?
ham,400만다되가나?
ham,혹시 x스트?
ham,그유튜버잇어요
ham,감xx가 누구죠?
ham,잼민이들 많이보는
ham,감X트
ham,허는 누군지 도저히 감이..
ham,ㅋㅋㅋ
ham,300만넘죠?
ham,걔들 광고때문에 완전 대박낫음
ham,사진
ham,감은 알긋네 ㅋㅋ
ham,방금뽑았어요(♥)
ham,나만 모르네 ㅋㅋ
ham,귀욥네여 ㅋㅋ
ham,아무튼 한번 찾아봐바요 그영상 ㅋㅋㅋㅋ
ham,자 바바요
ham,앉은파이리3장연속나오고 서있는파이리 두장나오고 .. 그이후로 슈륙챙이 세개연속ㅋㅋㅋ
ham,좌절...
ham,감xx
ham,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ham,11.900원 무배
ham,ㅋㅋㅋ
ham,허×
ham,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ham,ㅋㅋㅋ
ham,@달봄이팬클럽 봣슈? ㅋㅋ
ham,ㅋㅋㅋㅋ
ham,https://n.news.naver.com/article/003/0011102493
ham,구독??
ham,폰을 그럼 계속 바꿀수잇는건가 ㅋㅋㅋ
ham,통신비+4만원하면...
ham,그래도파이리가5장이네요ㅠ감동이다
ham,ㅜㅜㅜ 저희동네는 교환도 넘 힘들어여;;;
ham,순 되팔램들밖에 없는거같아여
ham,저희동네도 다 파는 사람들 뿐이라 교환글 올려도 소식없고..
ham,이분들 참 친절하셔 ㅋㅋㅋ
ham,그나마 바꾼이는 나쁜멍멍이짓하고..ㅠㅜ 다 꾸겨진 거 주고가셨어요ㅋㅋ
ham,포스모라고 검색해보세요 거기가 좋아용
ham,https://m.smartstore.naver.com/mongddang8/products/6503916572
ham,피크닉돗자리 추천드려요~~
ham,무배!!
ham,환영합니다🙏🏻 
ham,환영합니다🙏🏻 
ham,안녕하세용
ham,29.100원 무배
ham,삭제된 메시지입니다.
ham,ㅋㅋㅋㅋ
ham,이거 릴레이방 가셔야할듯한뎅
ham,https://link.coupang.com/re/CSHARESDP?lptag=CFM25990039&pageKey=6016685240&itemId=10929549034&vendorItemId=70596809672
ham,20매 12팩 10620원(밤부소재에여)
ham,핑관님들 다 주무시는건가용
ham,제주 우도땅콩 찰떡파이 12개입 x 2박스/초코파이/과자/간식/찰떡파이/땅콩파이
ham,고려은단 비타민C 1000 이지+비타민D 120정 (2개월분)
ham,@도라에몽 주머니 
ham,@도라에몽 주머니 
ham,@도라에몽 주머니 
ham,ㅇ
ham,ㅇ
ham,ㅇ
ham,환영합니다🙏🏻 
ham,안녕하세요
ham,위에보시구
ham,위에보셔영
ham,📣공지 읽어주시고 하트꾹❤
ham,아 ㅇㅋ 디코중
ham,사진
ham,디스코드 뉴규랑해요
ham,우와
ham,어 비밀이유 🥰
ham,ㅋㅋㅋ
ham,우도땅콩 jm
ham,우와
ham,저거 비타민 c 싼거에요?
ham,아 120알이네용
ham,아뇨
ham,그냥 보통이요
ham,사진
ham,먹어볼게요
ham,우와
ham,전화예약해서 주문하신거죵?
ham,사진
ham,스티커가잇넹 쿠키런
ham,하..ㅋㅋ 이밤엥
ham,제 동생은 이거 모아욬ㅋ꙼̈ㅋ̆̎ㅋ̊̈ㅋ̤̫ㅋ̤̮ㅋ̤̻
ham,포켓몬이였으면 대박이였을듯
ham,[샘플증정]밀크바오밥 대용량 샴푸/바디워시/바디로션
ham,사진
ham,이 밤에 못 참고 아이스크림 먹어버렸습니다 껄껄
ham,잘했어요 
ham,사진
ham,저는 이밤에ㅋㅋ
ham,비볐습니다ㅎ
ham,운동하고 와서 아이스크림 짜릿해요
ham,좋아요 다들 야식먹읍시다
ham,ㅋㅋㅋ모온산다
ham,세개나비비보
ham,ㅋㅋㅋㅋㅋㅋ
ham,한개는...음...
ham,이빨에 끼다맙니다ㅎㅎㅎ
ham,이모티콘
ham,이모티콘
ham,살쪄라~다들살쪄라아아
ham,환영합니다🙏🏻 
ham,300개입 990원
ham,이모티콘
ham,이모티콘
ham,사진
ham,누가저대신
ham,와~~~
ham,이모티콘
ham,이모티콘
ham,품절인디 ... 
ham,ㅠㅠ
ham,6900원 무배
ham,헐 재입고알림 해놓으세요
ham,ㅇㅋㅇㅋ
ham,사진
ham,진짜작다
ham,23000원이라니
ham,사진
ham,엘빈즈) 중기2 기준 12팩 25860원 팩당 2155원 예약배송 가능
ham,저도오늘 삿는데 크기보고 놀래븜요ㅠ
ham,한입에 들어갈듯 ?
ham,안먹을래요 ㅋㅋㅋ
ham,ㅋㅋㅋ
ham,이모티콘
ham,담에 다른거 런칭 또 하겠죠
ham,8900원
ham,달봄이가 먹을만한 정도 아입니까?
ham,파라핀 하고 낫더니 노곤노곤하네 ㅋ
ham,한입감이쥬 ㅋ
ham,사진
ham,디라인 소유자
ham,https://link.coupang.com/re/CSHARESDP?lptag=CFM25990039&pageKey=1403573406&itemId=11820110230&vendorItemId=80080064236
ham,17820원
ham,gsshop 적립금 들어왓네용
ham,217900원
ham,1. 티포 에그쿠키 90g * 1입 -1500원 
ham,적립금 소진ㅇ용
ham,@달봄이팬클럽 오늘 그 푸들 물려죽은 사건 나온 영상 신랑 보여줫더니
ham,하운드라는 견종 자체가 원래 공격성이 강하고 엄청 빠르데여
ham,https://link.coupang.com/re/CSHARESDP?lptag=CFM25990039&pageKey=231633872&itemId=734791044&vendorItemId=4856629520
ham,9910원
ham,그럼서 그런 개가 달봄이한테 달려들어 물려고 하면 자기는 옆에 잇는 전봇대라도 뽑아서 휘둘러 다 죽여버릴거라고...
ham,아주 격한 아버지쥬?
ham,서터레수가 더 쌓임
ham,목줄 잘 하고 미리 안아서 위험한 일 안생기게 피할 생각은 안하고
ham,넘집개 죽인다네유 허허..
ham,그새 어디 가셧나보구먼유
ham,10개입  3980원
ham,암튼 오늘 이중삼중사중으로 서터레서 받고 긴장햇더니 졸리네유 그만 자러 가야것어유 ㅠ
ham,도주횽두 잘자유
ham,이모티콘
ham,전 아직 잘시간 아니예여 ㅋㅋㅋ
ham,ㅋㅋㅋ 자도자도 졸린 사람이라
ham,기럼 먼저 갈게유 ㅋ
ham,이모티콘
ham,네넹 ㅎㅎ
ham,이모티콘
ham,4190원
ham,https://m.shopping.naver.com/market/promotion/stamp-events
ham,네이버포인트 매일 24포
ham,잘자유
ham,4400원
ham,나도 오늘은 일찍 자야겠슈
ham,https://link.coupang.com/re/CSHARESDP?lptag=CFM25990039&pageKey=326886573&itemId=1046162477&vendorItemId=81169734728
ham,13960원
ham,어제 스물다섯스물하나 보고 스트레스 받아서리
ham,짱나쥬
ham,이 나이까지 드라마보면서 짱나보긴 첨이네
ham,@도라에몽 주머니 
ham,언니 쟁겨요
ham,작가맘대로
ham,ㅋㅋ 서터레섴ㅋㅋ 잘자유우ㅠ
ham,사진
ham,우리집 밴드 넘쳐...
ham,이거 피부과 다니면 챙겨야쥬
ham,약국보다 훨싸영
ham,이컵 굿
ham,꼭 다이소 가면 저런거 하나씩 사와
ham,왜산지모르겟음 ㅋㅋㅋㅋㅋㅋ
ham,쿠팡 컵
ham,그쳐…??
ham,라이언님 모 시는거예요?
ham,맛나겠슈
ham,둘이 해피엔딩 해주든가 ㅠㅠ
ham,뭘 타마셨슈
ham,말도 마요 ..
ham,나는 더이상 그 작가 안봐유
ham,하 윗집 또 쿵쿵 거리네
ham,면역포여
ham,이시간에 ... 애기안재우나
ham,면역포염
ham,하마쭈 초유번들 4입 5개 8840원
ham,사진
ham,헐...하마쭈 졸맛탱
ham,http://auction.kr/iCWzHLh
ham,할인가 19380원이고 스클가는 18240원
ham,9900원 무배
ham,조카꺼 드신건가용ㅋㅋㅋㅋ
ham,빙그레 추억의 붕어싸만코/빵또아 12+12개 골라담기 /아이스크림/간식
ham,46750원
ham,"아ㅋㅋㅋㅋㅋ 형이 엄근진 표정으로 ‘엄마가 내가 제일 좋대’ 하는 거랑 동생 깐죽거리는 거 너무 웃긴다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
"
ham,저렇게 막강한 영향력을 가진 사람들도 엄마 사랑을 놓고 다투는구나ㅋㅋㅋㅋㅋ 귀여운 형제들이네요😊😊
ham,둘 다 본인들이 엄마가 첫 번째나 두 번째로 사랑하는 사람이 아닌 걸 안다는 게 웃김 ㅋㅋㅋㅋㅋㅋㅋ
ham,엄마가 제일 좋아하는 아들 타이틀로 싸우는 것도 웃기지만 점잖아 보이는 아저씨들이 mom~이라고 하는 게 더 웃기다ᄏᄏᄏᄏ 공석에서 엄마 엄마 라니 ㅋㅋㅋㅋ
ham,재밌는 건 둘 다 세상 젠틀하고 딱딱하고 시크하게 생겼는데 50을 먹어도 엄마 사랑 얘기 나오면 빼애앵 대게 된다는 거 ㅋㅋㅋㅋ
ham,마지막에 형 사랑해에서 진심이 느껴졌다 … 엄마 입장에서는 그럼 된 거야... 잘 컸다 둘 다
ham,뉴스의 결론은 통금을 해도 엄마한테 전화는 해야 한다는 거구나. 엄마는 나를 제일 사랑하시니까..ㅎㅎ
ham,ㅋㅋㅋㅋ 아이고 웃었네. 우리 형도 이 영상 봤으면 좋겠다. 형은 모를 테지 엄마가 형보다 날 더 좋아한다는 거
ham,나이는 숫자에 불과하다는 말이 생각나네요ㅎㅎ 나이 먹어서도 엄마한테 본인이 더 사랑받는 아들이고 싶어 하는 철없는 아들들 같아서 귀여워요
ham,“우리 엄마가 내가 제일 좋대” “아니거든? 아니거든?” “ 음 니가 두 번째로 좋아하는 거 해” “흥”
ham,"엄마는 엄청 뿌듯하겠네요. 큰 아들은 뉴욕 주지사, 작은 아들은 cnn 앵커, 둘이 티브이에 나와 엄마의 사랑 가지고 논하다니 엄마는 얼마나 기쁘실까요 ㅋㅋ"
ham,너무 귀엽네 성공한 두 아들을 보는 엄마는 뿌듯하시겠네요~ 동서고금 나이에 상관없이 형제는 엄마의 도 그 사랑에 목말라
ham,"앵커, 정치인 형제들이 ""엄마, 엄마.."" 하는 걸 보니 갑자기 우리와 별 다랑 바 없이 그냥 친근하게 느껴지네요. 언제나 좋은 이름, 엄마. ♥"
ham,무표로 저런 대화 실화 ?! 키읔ㅋㅋㅋ 다 큰 남자 형제들이 서로 엄마 내 거야 하는 거 같아 너무 훈훈하네요 누구나 나이는 먹지만 마음만은 항상 어린 순간 어디쯤에 머물러 있는 거 같다는…
ham,저 근엄한 얼굴로 ㅋㅋㅋ 엄마는 날 더 좋아해!라는 주제로 다투다닠ㅋㅋㅋ
ham,야 엄마가 보시면 둘 다 혼나겠는데 ㅋㅋㅋㅋ 이젠 방송까지 나와서 싸우냐고 울 엄마였음 등짝 스매싱ㅋㅋㅋ 동네 창피하다고 ㅋㅋ
ham,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 이런 말 하면 안 되는데 겁나게 귀엽게싸우넼ㅋㅋㅋㅋㅋ”엄마가 날 젤 조아한뎅!!에베베베베 넌 두번째!”ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ham,"저 엄마는 의식을 잃어가면서 아들을 가졌던 순간부터 아들이 태어난 순간, 처음 엄마라고 말했을 때의 순간, 어버이날 카네이션 달아줬을 때, 군대에서 첫 휴가 나왔을 때 등등 모든 순간이 생생하게 스쳐 지나갔을걸. 흉기에 찔린 거보다 그 회상들 때문에 마음이 더 아팠을 듯."
ham,저런 미친놈도 아기 때는 동화책 보면서 행복해하고 엄마한테 사랑한다며 매달렸겠지... 씁쓸할 따름이다
ham,"나만 엄마, 아빠 생각하면 눈물 나옴? 이게 슬퍼서보다는 그냥 나란 존재에게 너무 고마운 사람이고, 또 아기 때 이 세상의 전부가 엄마, 아빠였던 게 생각되면서 나이 들수록 그 시절이 그립고 슬퍼"
ham,"그저 자식이 걱정되어서 한 말이었을 텐데 그것에 화를 내면서 엄마를 찌르고 도망을 간다는 게 말이 되는 소리입니까... 그 와중에 아들 걱정으로 옷 갈아입고 도망쳐라라고 원망하나 하시지 않으시고, 마지막까지 아들을 걱정하고, 지금 이런 댓글들도 보시면 절대 아니라고 하셨을 분이시네요 그곳에선 편히 사시길 바랍니다"
ham,엄마의 진심에 마음이 미어져오네요. 어제도 엄마한테 짜증 내던 저였는데.... 반성하고 갑니다. 아들은 정말 평생 후회할 것 같아요. 어머니의 삼가 고인의 명복을 빕니다. 정말 안타깝네요ㅜㅜㅜ 하늘에선 편안하시길.....
ham,나 진짜 이 사건 알고 모든 국민이 알아서 인식이 되어야 한다는 사실 정말 잘 아는데... 우리 엄마가 또한 저런 일 당할까 봐 무섭고 고생하는 우리 엄마를 너무 잘 알기에 영상을 보지 못할 것 같아요..
ham,한가정의 엄마를 영원히 잃게 만들었네.. 가해자 두 놈 사지를 잘라 죽여라.. 벌써부터 솜방망이 처벌 내릴까 봐 분노가 일어난다.
ham,"직업엔 귀천이 없는 건데... 그래도 사람들 인식이 배달, 청소 등등 이런 직업은 자신의 직업보다 더 낮다고 생각하는 게 현실임.. 우리 엄마도 육체노동자 셔서 너무 공감되고 대학교에서 청소하시는 분 보면 우리 엄마 생각나서 꼭 음료 하나씩 쥐어드리고 그러는데 너무 마음이 아프네요"
ham,자세히 보니 형이 동생을 잡아 차에서 끌어내리고 엄마는 더불어 형을 잡아 동생 끌어내리는 걸 더 세게 당겨 도와주는 것 같네요 ᆢ진짜 천만다행입니다 ᆢ가족의 혈투 대단합니다
ham,자세히 보니 아이의 형이 창문으로 들어가 빼오는 걸 엄마가 거들었네 형아 대단하다
ham,미친 나라네 엄마 가족 앞에서 애를 납치할 생각을 하다니 양육권 쟁탈전도 아니고
ham,역시 엄마는 세계 최강으로 강해!! 철로 길의 자기 자식에게 몸을 던지는 것도 역시 엄마!!!!!!!!!!!!!
ham,대 놓고.... 유괴라니 소름이다 역시 엄마는 위대하다.. 그리고 형도 잘했다 과감한 멋진 행동... 와 혼자 있는 애들은 무서워서 살겠나... 부모가 있어도 저러면..
ham,엄마 친구분도 아들이 공중화장실로 끌려들어 가는 아들을 보고 눈 돌아서 안에서 문을 잠갔는데 맨손으로 그냥 문을 열어버림.. 그 아줌마 정말 작고 마르셨는데 자기도 어디서 그런 힘이 나왔는지 잘 모르겠다 했음..
ham,엄마 앞에서 자식을 유괴하는 놈들은 대체 어떻게 처벌해야 하나. 머릿속으로 온갖 잔혹한 단죄 방식이 떠오른다. 비인간적인 범죄자는 그에 걸맞게 처단해야 한다.
ham,저걸 보니 평택 아기 납치. 아기 엄마 살인 생각나네.
ham,"와 대낮에 엄마랑 있는데도 저 지경이니 혼자 있는 애들은? 우리나라 같으면 범인의 개인 정보를 위해, 그 가족들을 위해 모자이크 처리했을 거다. 피해자보다는 가해자의 인권이 더 중요한 나라. 대한민국 살기 좋은 나라"
ham,보니까 시동이 바로 안 걸린 것 같은데 그게 진짜 다행이다 시동 걸고 바로 달려졌으면 아기 못 구함... 아마 엄마는 구하다 넘어지고 큰아들도 창문에서 떨어졌겠지
ham,요즘 우리나라 젠더 갈등이다 모성애에 의심이 많은데 저게 엄마이자 여자이죠.
ham,영상 보니 차 안으로 들이밀어 아이를 빼내는 건 엄마가 아니라 형인데??기사 좀 제대로 쓰시지.
ham,애가 눈앞에서 납치되면 저런 행동이 당연한 일이지만 그러네. 댓글 보고 다시 보니 엄마보단 형의 민첩성과 용기가 대단하네.. 제목에 낚임 안됨 ㅋ
ham,애 엄마는 무슨 태어나서부터 미혼모까지 인생이 저렇게 기구할 수가 있나 아휴....
ham,아가야 엄마는 널 혼자 두고 먼저 간 게 아니란다. 엄마는 널 어디서든 지켜주려고 하늘의 별이 되신 거란다. 엄마의 목숨으로 지킨 너의 목숨 엄마가 행한 기적으로 너 또한 네가 사랑하는 이들을 지켜주고 행복하게 해주는 그런 멋진 사람이 되길 바란다.
ham,아가야 혹시 커서든 지금이든 이 영상을 보거나 소식을 접한다면 엄마 잊지 나렴.
ham,부모한테 버림받고 애 아빠한테 버림받고 홀로 아들을 키우면서 험한 세상 살아나가려는데 이런 화재로 한 많은 삶을 마감했던 애 엄마 사연이 눈물이 절로 나오네요.
ham,이 사건이구나. 유성호 법의학자님이 이야기한 사건.. 부검 때 보니 엄마 눈에 눈물자국이 있었다고..
ham,고인의 명복을 빕니다. 부디 좋은 곳으로 가십시오. 역시 엄마의 마음이란 한결같나 봅니다. 요즘... 아동학대가 많아졌죠... 아동학대 가해자들은 부모였습니다. 제발 저런 부. 모정을 보시며 느끼시길 바랍니다.
ham,저도 아이 엄마로서 너무 맘이 아프네요.. 내년쯤이면 학교 들어갈 나이... 부디 좋은 부모 만나서 행복하길. 아이 엄마가 하늘나라에서 아이를 잘 지켜주길 바라요... 고인의 명복을 빕니다..
ham,참 안타깝다 어렵게 살아난 만큼 아이가 잘 크고 행복했으면 좋겠다 아기 엄마가 홀로 남은 아이를 이 힘든 세상에 잘 클 수 있도록 지켜주시길 삼가 고인의 명복을 빕니다
ham,보면서 눈물이... ㅜㅜ 엄마는 입양됐다가 파양됐지만 아이는 좋은 가정에 입양돼서 잘 자라고 있으면 좋겠어요. 엄마의 사랑이 아이를 좋은 가정으로 인도해 주었기를... 해외입양이 되었을 수도 있겠네요
ham,가슴이 미어집니다 결국 또 아이도 혼자라는 것이 너무 가슴이 아프네요 엄마 없는 하늘 아래라는 옛날 영화가 떠오릅니다 아이가 상처받지 않고 잘 성장하기를 두 손 모아 기도합니다
ham,아이는 바르게 클 수 있는 이유가 확실하네 크면 클수록 되새겨질 거야 슬픔이 아니라 사랑이라는 거 바쁘고 힘들어도 기억할 수 있을 거야 엄마의 사랑! 파이팅
ham,너의 엄마는 정말 용감하고 멋있는 엄마였단다.
ham,편히 쉬세요 맘이 아프네요 아이도 크면 엄마의 사랑 덕에 멋진 사회에 도움이 되는 청년이 될 거라 믿어요
ham,너무 슬프다 ~~ 아기도 엄마도 너무 맘 아프다 이것이 부모고 엄마다 위대한 엄마 눈도 못 감았을 것 같다 명복을 빕니다 ~~
ham,아이가 이 글을 본다면... 엄마는 아주 용감하시고 훌륭한 어머님이었다…
ham,"ㅜㅠ 아들아 너는 절대 혼자가 아니야..! 엄마가 목숨 바쳐서 평생 주 사랑 다 줬으니, 두 배로 아니 백배로 행복하게 힘차게 살길 기대 오 할 게..!!"
ham,저 아이를 다른 어른들이 잘 보살펴주길 바라고.. 엄마가 목숨을 바쳤을 텐데..
ham,"아가야 세상 누구보다 강하고 용감하고 따뜻한 엄마의 아들이구나 네 속에도 저렇게 멋진 마음이 가득할 거야 엄마 아들이니까~
부디 좋은 부모 만나서 엄마 몫까지 행복을 누리며 살기 바란다 언젠가 커서 엄마를 꼭 찾아서 향을 피워주길 바라봅니다"
ham,너무 슬프다 ~~ 아기도 엄마도 너무 맘 아프다 이것이 부모고 엄마다 위대한 엄마 눈도 못 감았을 것 같다 명복을 빕니다 ~~
ham,엄마의 모성애 정말 대단합니다ㅠㅠ 엄마는 사랑과 희생 그 자체이십니다
ham,아이가 이 글을 본다면... 엄마는 아주 용감하시고 훌륭한 어머님이었다…
ham,아가가 더 자라서 엄마를 얼마나 보고 싶어 할까.... 엄마 얼굴 기억 잘 안 날 건데.... 너무 안됐네요..
ham,눈물 나도록 가슴 아프네요.. 저도 한 아들의 엄마예요..
ham,가슴 아프네요ㅜㅜ 엄마 인생 기구하고 외로웠지만 아이를 살렸다는 안도감 안고 갔으면 하네요. 아이가 잘 키고 있길 바라네요.
ham,실제 불에 타거나 급박한 순간 아이를 지키다가도 자신의 고통이 극한으로 채 닿았을 때 아이를 손에 놓는 경우도 대반사라고 해요 아이는 정말 엄마로부터 가치로 따질 수 없는 귀한 사랑 받은 소중한 사람이란 걸 기억하면서 살았으면 좋겠습니다
ham,아 너무 가슴 아픈 기사라서 눈물이 다나네 아가야 엄마의 깊은사랑 꼭 기억하고 세상에서 바르게 좋은 사람들만 만나서 따뜻하고 행복하게 살 길 기도한다
ham,엄마처럼 고아가 되었네요~~안쓰럽다
ham,아... 좋은 집에 입양됐으면 좋겠다... 그 집에서 학대받지도 않고 진심으로 사랑받으면서 클 수 있으면 좋겠다.. ㅠ 나도 아이를 키우게 되면 입시나 성적이나 좋은 대학에 미쳐버린 정신 나간 엄마가 아니라 아이를 위해 목숨을 내놓을 정도로 아이를 진심으로 사랑하는 엄마가 되어야지..
ham,이렇게 자신보다 자식 위하는 엄마를 봐서라도 제발 아기들 때리거나 버리지 마시길 요
ham,아가... 살다 보면 이 험한 세상에 널 혼자 두고 간 엄마가 원망스러울 때도 있겠지만.. 널 살리기 위해 모든 걸 다 바친 엄마를 생각하며 다시 한번 힘내서 꿋꿋이 살아가길 바랄게.
ham,아 너무 눈물이 난다..... 저 정도 화상이면 본인도 너무 아프고 힘들었을 텐데 자식 살리겠다는 마음 의지 하나로 저렇게 버티셨다는 게 너무 마음 아프다..... 돌봐줄 가족도 남아있지 않다는 것도 마음 아프고.. 그렇게 사랑하는 아이 두고 눈 감으셨을 생각하니 정말 ..... 늦었지만 삼가 고인의 명복을 빕니다 부디 영면하세요 아이도 엄마 사랑 잊지 않고 바르고 훌륭하게 행복한 사람으로 자랄 거예요... 위에서 지켜봐 주시고 계시죠? 부디 평안하세요...
ham,아가야 이 글을 니가 혹시 본다면 정말 너는 삶 자체가 축복이란다. 엄마가 보고 싶겠지만 널 지킨 엄마의 마음을 생각해서 꿋꿋하게 반드시 올곧고 정의롭게 자라길 이 글을 쓰는 순간이나마 너를 위해 진심으로 두 손 모아 간절히 기도한다.
ham,나중에 자라서 눈물이 나고 외롭고 힘들고 지치고 가슴 아픈 일이 있어도 이영상을 꼭 보게 된다면 너는 엄마 몫까지 부디. 열심히 살아야 한다. 아가야 세상에 좋은 사람 나쁜 사람이 있듯 내가 힘들 때에 어릴 적 기억 하나가 버티게 해주더라 엄마 아빠의 살결 품.
ham,부디 좋은 데로 가시고ᆢ남겨진 아들은 좋은 엄마·아빠 만나서ᆢ행복 한 날이 되게 하소서ᆢ모든 신들께 빌고 또ᆢ비 옵니다ᆢ엄마에 목까지ᆢ행복하길ㆍ간절히 ᆢ
ham,고등학교 졸업하고 나서 좋은데 취직해서 엄마의 몫까지 다 하렴. 그리고 앞으로 좋은 여자 만나서 결혼해서 아들딸 낳아서 행복하게 살기를.
ham,부모 사랑 한번 못 받은 미혼모 아기임 마는 아들이 자기처럼 고아가 될까 봐 끝까지 혼신을 하면서 키웠고 마지막까지 아들 살리고 다시 오지 못할 강을 넘어갔네요. 아들을 끔찍이 아꼈던 미혼모 엄마지만 그 어느 엄마보다 진짜 훌륭했다고 봐요.
ham,먼 훗날 아들은 엄마가 저를 끔찍이 사랑해서 떠났다는 것을 알 겁니다. 아~ 가슴 아프면서도 감동이네요. 😭😭
ham,남편도 없이 홀로 자식을 키운다는 것 어려운 일인데 고생만 하다 아들을 뒤로 한 채 쓸쓸히 떠나구나 아들 때문에 눈도 제대로 못 감았을 텐데... 너무 안타깝다 그래도 엄마의 희생 덕에 아들을 구해서 값진 죽음이다
ham,외롭게 크셨을 텐데 아이도 혼자 키우고 자신의 아이는 온몸으로 지키고 키우셨네요 아이 괴롭히는 연놈들은 살고 왜 저런 분들은 데려가시는지.. ㅠ 하늘이 원망스럽지만 아이가 엄마의 사랑을 기억하고 잘 커주기를 바랍니다 하늘에서 따뜻한 분들과 행복하게 지내시길 바라요..
ham,추운 날씨에도 불구하고 엄마를 생각하는 아이들의 마음이 되게 따뜻하네요
ham,어린 학생들이 엄마의 생신 선물을 사기 위해 귤을 파는 모습이 정말 귀엽고 마음이 따뜻해지네요. 추운 겨울에 아이들의 순수함과 따뜻한 마음에 감동을 받았습니다. 저 아이들의 어머니는 정말 훌륭한 자녀를 두셨네요 ㅎㅎ 아이들의 미래가 밝길 기대합니다!!
ham,초등학생들이 엄마를 생각하는 마음이 너무 착하고 기특하네요 아이들을 보니 부모님도 좋으신 분일 것 같습니다 지금의 순수한 마음 그대로 착한 어른으로 자랐으면 좋겠네요ㅎㅎ
ham,잔뜩 추워진 날씨에 이렇게 순수하고 귀엽고 사랑스러운 뉴스를 보니 마음까지 따뜻해지네요. 엄마가 얼마나 사랑으로 아이를 키웠는지 보이는 뉴스였습니다~
ham,"엄마 생일선물 사드리고 싶어서 벌써부터 비즈니스 입문한 형제들이 너무 기특해요, 사탕까지 서비스로 주고 ~건강한 마음으로 행복하게 잘 자라길~^^"
ham,저 귤들 제가 다 사주고 싶네요ㅜㅜ이 추운 날씨에 엄마 생일선물을 사기 위해 길에서 귤을 파는 아이들의 마음이 참 이쁘네요! 예쁜 마음 변치 않고 건강하게 자랐으면 좋겠어요
